event_id,order_id,event_time,ingestion_time,event_type
8980,2575,2023-10-29 04:00:00,2023-10-29 06:00:00,VIEW
8981,5584,2023-03-13 20:00:00,2023-03-13 20:00:00,PURCHASE
8982,1458,2023-11-09 00:00:00,2023-11-09 02:00:00,PURCHASE
8983,7363,2023-12-14 02:00:00,2023-12-14 04:00:00,PURCHASE
8984,235,2023-01-22 01:00:00,2023-01-22 06:00:00,PURCHASE
8985,3054,2023-02-04 07:00:00,2023-02-04 07:00:00,VIEW
8986,7012,2023-02-07 03:00:00,2023-02-07 03:00:00,PURCHASE
8987,3794,2023-01-26 22:00:00,2023-01-26 22:00:00,PURCHASE
8988,106,2023-03-28 14:00:00,2023-03-28 19:00:00,VIEW
8989,7742,2023-05-03 22:00:00,2023-05-04 03:00:00,VIEW
8990,1573,2023-09-17 11:00:00,2023-09-17 11:00:00,VIEW
8991,6749,2023-07-06 21:00:00,2023-07-06 21:00:00,ADD_TO_CART
8992,2113,2023-05-04 00:00:00,2023-05-04 00:00:00,ADD_TO_CART
8993,2986,2023-06-22 16:00:00,2023-06-22 16:00:00,ADD_TO_CART
8994,1910,2023-01-13 05:00:00,2023-01-13 05:00:00,PURCHASE
8995,838,2023-08-11 01:00:00,2023-08-11 01:00:00,VIEW
8996,6752,2023-01-18 07:00:00,2023-01-18 08:00:00,PURCHASE
8997,3507,2023-05-10 01:00:00,2023-05-10 03:00:00,VIEW
8998,6932,2023-01-25 09:00:00,2023-01-25 14:00:00,ADD_TO_CART
8999,7432,2023-03-05 04:00:00,2023-03-05 05:00:00,PURCHASE
9000,3936,2023-08-05 08:00:00,2023-08-05 10:00:00,PURCHASE
9001,7312,2023-12-29 08:00:00,2023-12-29 08:00:00,PURCHASE
9002,3145,2023-04-24 15:00:00,2023-04-24 20:00:00,VIEW
9003,2978,2023-01-19 18:00:00,2023-01-19 18:00:00,PURCHASE
9004,1285,2023-05-23 09:00:00,2023-05-23 09:00:00,PURCHASE
9005,5236,2023-08-15 18:00:00,2023-08-15 23:00:00,VIEW
9006,593,2023-05-18 16:00:00,2023-05-18 18:00:00,PURCHASE
9007,2441,2023-12-31 23:00:00,2023-12-31 23:00:00,VIEW
9008,4859,2023-07-11 15:00:00,2023-07-11 20:00:00,VIEW
9009,657,2023-11-10 04:00:00,2023-11-10 06:00:00,VIEW
9010,4012,2023-08-05 17:00:00,2023-08-05 17:00:00,PURCHASE
9011,4025,2023-02-26 12:00:00,2023-02-26 17:00:00,VIEW
9012,3698,2023-02-07 01:00:00,2023-02-07 01:00:00,PURCHASE
9013,7325,2023-10-15 11:00:00,2023-10-15 11:00:00,PURCHASE
9014,4402,2023-04-02 20:00:00,2023-04-02 20:00:00,VIEW
9015,6461,2023-05-18 07:00:00,2023-05-18 09:00:00,PURCHASE
9016,5176,2023-08-12 18:00:00,2023-08-12 18:00:00,ADD_TO_CART
9017,4740,2023-03-02 14:00:00,2023-03-02 15:00:00,VIEW
9018,7233,2023-05-12 06:00:00,2023-05-12 06:00:00,ADD_TO_CART
9019,262,2023-07-08 04:00:00,2023-07-08 04:00:00,VIEW
9020,3412,2023-07-09 21:00:00,2023-07-09 21:00:00,PURCHASE
9021,4126,2023-01-05 05:00:00,2023-01-05 05:00:00,ADD_TO_CART
9022,7477,2023-11-07 12:00:00,2023-11-07 13:00:00,VIEW
9023,1603,2023-12-05 11:00:00,2023-12-05 12:00:00,ADD_TO_CART
9024,1506,2023-08-03 04:00:00,2023-08-03 04:00:00,PURCHASE
9025,7756,2023-02-14 12:00:00,2023-02-14 14:00:00,VIEW
9026,3612,2023-05-28 03:00:00,2023-05-28 05:00:00,ADD_TO_CART
9027,4572,2023-05-08 06:00:00,2023-05-08 06:00:00,ADD_TO_CART
9028,7877,2023-01-17 18:00:00,2023-01-17 18:00:00,PURCHASE
9029,2979,2023-05-12 04:00:00,2023-05-12 04:00:00,VIEW
9030,3458,2023-04-18 07:00:00,2023-04-18 07:00:00,ADD_TO_CART
9031,4429,2023-07-28 08:00:00,2023-07-28 08:00:00,VIEW
9032,42,2023-07-16 04:00:00,2023-07-16 04:00:00,PURCHASE
9033,4081,2023-03-26 14:00:00,2023-03-26 14:00:00,PURCHASE
9034,3180,2023-11-22 21:00:00,2023-11-23 02:00:00,PURCHASE
9035,6370,2023-11-02 02:00:00,2023-11-02 02:00:00,PURCHASE
9036,1312,2023-01-06 17:00:00,2023-01-06 18:00:00,PURCHASE
9037,4740,2023-04-03 08:00:00,2023-04-03 08:00:00,PURCHASE
9038,7226,2023-10-26 22:00:00,2023-10-26 22:00:00,ADD_TO_CART
9039,6795,2023-04-13 23:00:00,2023-04-14 01:00:00,ADD_TO_CART
9040,4900,2023-09-08 14:00:00,2023-09-08 14:00:00,VIEW
9041,7653,2023-11-29 07:00:00,2023-11-29 12:00:00,VIEW
9042,1013,2023-11-24 10:00:00,2023-11-24 10:00:00,VIEW
9043,1745,2023-08-01 16:00:00,2023-08-01 21:00:00,VIEW
9044,2311,2023-02-17 14:00:00,2023-02-17 19:00:00,VIEW
9045,598,2023-01-23 02:00:00,2023-01-23 03:00:00,PURCHASE
9046,6871,2023-11-02 23:00:00,2023-11-02 23:00:00,VIEW
9047,6074,2023-07-28 10:00:00,2023-07-28 10:00:00,PURCHASE
9048,2790,2023-08-29 23:00:00,2023-08-29 23:00:00,PURCHASE
9049,3855,2023-01-21 19:00:00,2023-01-21 21:00:00,ADD_TO_CART
9050,6070,2023-02-13 13:00:00,2023-02-13 13:00:00,PURCHASE
9051,197,2023-03-31 14:00:00,2023-03-31 14:00:00,ADD_TO_CART
9052,944,2023-06-26 18:00:00,2023-06-26 18:00:00,PURCHASE
9053,462,2023-05-27 04:00:00,2023-05-27 05:00:00,PURCHASE
9054,773,2023-03-16 03:00:00,2023-03-16 05:00:00,PURCHASE
9055,2983,2023-04-02 18:00:00,2023-04-02 20:00:00,PURCHASE
9056,4507,2023-08-27 16:00:00,2023-08-27 16:00:00,PURCHASE
9057,614,2023-01-03 01:00:00,2023-01-03 06:00:00,ADD_TO_CART
9058,7850,2023-08-20 17:00:00,2023-08-20 17:00:00,ADD_TO_CART
9059,7770,2023-04-15 19:00:00,2023-04-15 19:00:00,ADD_TO_CART
9060,6196,2023-11-21 04:00:00,2023-11-21 04:00:00,PURCHASE
9061,6191,2023-02-19 05:00:00,2023-02-19 06:00:00,PURCHASE
9062,7915,2023-09-11 17:00:00,2023-09-11 17:00:00,VIEW
9063,4584,2023-02-27 12:00:00,2023-02-27 17:00:00,PURCHASE
9064,7353,2023-12-23 19:00:00,2023-12-23 20:00:00,VIEW
9065,4406,2023-12-18 14:00:00,2023-12-18 14:00:00,ADD_TO_CART
9066,3183,2023-07-14 02:00:00,2023-07-14 02:00:00,ADD_TO_CART
9067,4602,2023-03-24 13:00:00,2023-03-24 13:00:00,ADD_TO_CART
9068,4417,2023-04-08 09:00:00,2023-04-08 09:00:00,ADD_TO_CART
9069,4631,2023-07-20 04:00:00,2023-07-20 04:00:00,PURCHASE
9070,681,2023-09-25 04:00:00,2023-09-25 04:00:00,PURCHASE
9071,6890,2023-03-19 03:00:00,2023-03-19 04:00:00,PURCHASE
9072,85,2023-06-22 18:00:00,2023-06-22 23:00:00,PURCHASE
9073,6920,2023-12-25 03:00:00,2023-12-25 03:00:00,ADD_TO_CART
9074,2609,2023-12-06 00:00:00,2023-12-06 00:00:00,VIEW
9075,2371,2023-03-22 08:00:00,2023-03-22 10:00:00,VIEW
9076,7033,2023-06-29 18:00:00,2023-06-29 20:00:00,VIEW
9077,4861,2023-05-11 15:00:00,2023-05-11 15:00:00,VIEW
9078,3095,2023-07-23 11:00:00,2023-07-23 11:00:00,ADD_TO_CART
9079,5523,2023-10-05 04:00:00,2023-10-05 04:00:00,ADD_TO_CART
9080,7860,2023-11-07 12:00:00,2023-11-07 12:00:00,PURCHASE
9081,4237,2023-04-24 11:00:00,2023-04-24 12:00:00,VIEW
9082,5675,2023-07-28 23:00:00,2023-07-28 23:00:00,PURCHASE
9083,2346,2023-04-10 05:00:00,2023-04-10 07:00:00,VIEW
9084,6306,2023-02-08 02:00:00,2023-02-08 07:00:00,PURCHASE
9085,3138,2023-07-30 16:00:00,2023-07-30 17:00:00,PURCHASE
9086,4960,2023-11-10 16:00:00,2023-11-10 21:00:00,VIEW
9087,6976,2023-10-17 09:00:00,2023-10-17 11:00:00,ADD_TO_CART
9088,4177,2023-12-27 02:00:00,2023-12-27 03:00:00,PURCHASE
9089,2818,2023-01-27 09:00:00,2023-01-27 09:00:00,VIEW
9090,5806,2023-12-27 19:00:00,2023-12-27 19:00:00,VIEW
9091,4379,2023-09-08 14:00:00,2023-09-08 14:00:00,ADD_TO_CART
9092,2889,2023-08-12 07:00:00,2023-08-12 07:00:00,PURCHASE
9093,6725,2023-04-28 01:00:00,2023-04-28 01:00:00,ADD_TO_CART
9094,6475,2023-09-10 01:00:00,2023-09-10 01:00:00,VIEW
9095,5677,2024-01-01 18:00:00,2024-01-01 18:00:00,VIEW
9096,5905,2023-07-14 09:00:00,2023-07-14 14:00:00,ADD_TO_CART
9097,6851,2023-05-14 06:00:00,2023-05-14 06:00:00,ADD_TO_CART
9098,2465,2023-10-09 09:00:00,2023-10-09 09:00:00,ADD_TO_CART
9099,6538,2023-08-14 23:00:00,2023-08-14 23:00:00,PURCHASE
9100,97,2023-05-21 22:00:00,2023-05-21 22:00:00,ADD_TO_CART
9101,7495,2023-05-02 15:00:00,2023-05-02 15:00:00,ADD_TO_CART
9102,2685,2023-02-05 21:00:00,2023-02-05 21:00:00,ADD_TO_CART
9103,690,2023-10-22 23:00:00,2023-10-23 01:00:00,VIEW
9104,3848,2023-01-06 22:00:00,2023-01-06 22:00:00,PURCHASE
9105,7083,2023-05-29 17:00:00,2023-05-29 17:00:00,VIEW
9106,2471,2023-02-24 16:00:00,2023-02-24 16:00:00,PURCHASE
9107,496,2023-08-01 22:00:00,2023-08-01 23:00:00,VIEW
9108,813,2023-08-23 16:00:00,2023-08-23 18:00:00,VIEW
9109,1782,2023-07-03 20:00:00,2023-07-03 20:00:00,VIEW
9110,6739,2023-02-10 17:00:00,2023-02-10 17:00:00,VIEW
9111,2845,2023-08-04 09:00:00,2023-08-04 09:00:00,VIEW
9112,3347,2023-08-22 19:00:00,2023-08-22 19:00:00,ADD_TO_CART
9113,3799,2023-07-04 20:00:00,2023-07-05 01:00:00,ADD_TO_CART
9114,1468,2023-10-19 02:00:00,2023-10-19 07:00:00,VIEW
9115,4166,2023-02-23 07:00:00,2023-02-23 07:00:00,VIEW
9116,7169,2023-05-29 05:00:00,2023-05-29 05:00:00,PURCHASE
9117,6409,2023-09-18 04:00:00,2023-09-18 05:00:00,PURCHASE
9118,4861,2023-11-02 13:00:00,2023-11-02 13:00:00,PURCHASE
9119,2724,2023-06-14 20:00:00,2023-06-14 20:00:00,ADD_TO_CART
9120,1151,2023-07-11 16:00:00,2023-07-11 17:00:00,PURCHASE
9121,1047,2023-02-21 06:00:00,2023-02-21 07:00:00,VIEW
9122,4724,2023-08-14 13:00:00,2023-08-14 14:00:00,VIEW
9123,370,2023-08-17 22:00:00,2023-08-18 00:00:00,PURCHASE
9124,7445,2023-06-22 08:00:00,2023-06-22 08:00:00,VIEW
9125,4805,2023-04-07 03:00:00,2023-04-07 04:00:00,PURCHASE
9126,1257,2023-05-25 23:00:00,2023-05-26 00:00:00,VIEW
9127,3343,2023-09-28 07:00:00,2023-09-28 12:00:00,PURCHASE
9128,7000,2023-04-15 13:00:00,2023-04-15 15:00:00,VIEW
9129,1798,2023-06-25 00:00:00,2023-06-25 01:00:00,VIEW
9130,769,2023-06-08 08:00:00,2023-06-08 13:00:00,VIEW
9131,2444,2023-01-13 09:00:00,2023-01-13 10:00:00,ADD_TO_CART
9132,1482,2023-05-08 19:00:00,2023-05-08 19:00:00,ADD_TO_CART
9133,3167,2023-07-26 20:00:00,2023-07-27 01:00:00,VIEW
9134,161,2023-03-15 02:00:00,2023-03-15 03:00:00,VIEW
9135,7224,2023-09-15 00:00:00,2023-09-15 02:00:00,VIEW
9136,5250,2023-08-17 06:00:00,2023-08-17 07:00:00,PURCHASE
9137,7785,2023-06-14 03:00:00,2023-06-14 03:00:00,VIEW
9138,7461,2023-04-11 05:00:00,2023-04-11 06:00:00,ADD_TO_CART
9139,5242,2023-05-16 19:00:00,2023-05-16 20:00:00,ADD_TO_CART
9140,7832,2023-01-21 03:00:00,2023-01-21 03:00:00,PURCHASE
9141,4101,2023-04-06 02:00:00,2023-04-06 07:00:00,PURCHASE
9142,3610,2023-01-21 22:00:00,2023-01-22 00:00:00,PURCHASE
9143,2211,2023-01-18 20:00:00,2023-01-18 20:00:00,VIEW
9144,6318,2023-09-10 07:00:00,2023-09-10 12:00:00,ADD_TO_CART
9145,90,2023-08-20 08:00:00,2023-08-20 08:00:00,PURCHASE
9146,3513,2023-02-21 04:00:00,2023-02-21 04:00:00,VIEW
9147,213,2023-04-30 21:00:00,2023-04-30 21:00:00,VIEW
9148,4836,2023-11-05 23:00:00,2023-11-05 23:00:00,PURCHASE
9149,5105,2023-10-14 16:00:00,2023-10-14 16:00:00,VIEW
9150,7043,2023-10-10 16:00:00,2023-10-10 21:00:00,VIEW
9151,2690,2023-01-19 01:00:00,2023-01-19 01:00:00,VIEW
9152,5026,2023-10-06 11:00:00,2023-10-06 12:00:00,VIEW
9153,5547,2023-09-14 14:00:00,2023-09-14 19:00:00,ADD_TO_CART
9154,3098,2023-11-10 20:00:00,2023-11-10 20:00:00,VIEW
9155,1365,2023-08-02 02:00:00,2023-08-02 02:00:00,VIEW
9156,1487,2023-02-23 13:00:00,2023-02-23 15:00:00,PURCHASE
9157,672,2023-01-08 21:00:00,2023-01-08 23:00:00,ADD_TO_CART
9158,1968,2023-04-02 03:00:00,2023-04-02 04:00:00,PURCHASE
9159,3718,2023-01-09 00:00:00,2023-01-09 00:00:00,VIEW
9160,1051,2023-05-01 09:00:00,2023-05-01 10:00:00,PURCHASE
9161,2262,2023-06-21 07:00:00,2023-06-21 09:00:00,ADD_TO_CART
9162,2715,2023-04-23 13:00:00,2023-04-23 14:00:00,VIEW
9163,43,2023-01-30 08:00:00,2023-01-30 08:00:00,VIEW
9164,1825,2023-07-25 16:00:00,2023-07-25 16:00:00,VIEW
9165,6197,2023-01-17 20:00:00,2023-01-17 21:00:00,ADD_TO_CART
9166,146,2023-11-09 11:00:00,2023-11-09 11:00:00,PURCHASE
9167,1961,2023-08-27 05:00:00,2023-08-27 10:00:00,VIEW
9168,855,2023-12-22 18:00:00,2023-12-22 18:00:00,ADD_TO_CART
9169,4588,2023-10-02 22:00:00,2023-10-03 03:00:00,VIEW
9170,631,2023-02-03 08:00:00,2023-02-03 08:00:00,VIEW
9171,6724,2023-12-19 04:00:00,2023-12-19 04:00:00,PURCHASE
9172,4540,2023-09-14 03:00:00,2023-09-14 05:00:00,VIEW
9173,1034,2023-07-23 09:00:00,2023-07-23 14:00:00,ADD_TO_CART
9174,1228,2023-09-26 04:00:00,2023-09-26 05:00:00,ADD_TO_CART
9175,3216,2023-05-22 21:00:00,2023-05-22 23:00:00,VIEW
9176,5810,2023-11-04 20:00:00,2023-11-04 22:00:00,PURCHASE
9177,795,2023-08-13 15:00:00,2023-08-13 20:00:00,ADD_TO_CART
9178,511,2023-07-12 10:00:00,2023-07-12 10:00:00,VIEW
9179,6295,2023-03-02 16:00:00,2023-03-02 16:00:00,PURCHASE
9180,3855,2023-04-29 10:00:00,2023-04-29 11:00:00,PURCHASE
9181,1504,2023-03-18 02:00:00,2023-03-18 02:00:00,ADD_TO_CART
9182,5788,2023-01-12 18:00:00,2023-01-12 18:00:00,PURCHASE
9183,4080,2023-05-01 11:00:00,2023-05-01 11:00:00,ADD_TO_CART
9184,671,2023-07-27 02:00:00,2023-07-27 03:00:00,PURCHASE
9185,7458,2023-04-14 18:00:00,2023-04-14 19:00:00,PURCHASE
9186,4008,2023-11-11 22:00:00,2023-11-11 23:00:00,VIEW
9187,7668,2023-08-26 14:00:00,2023-08-26 14:00:00,ADD_TO_CART
9188,7941,2023-02-10 05:00:00,2023-02-10 05:00:00,ADD_TO_CART
9189,6286,2023-03-21 08:00:00,2023-03-21 10:00:00,ADD_TO_CART
9190,4963,2023-09-24 02:00:00,2023-09-24 04:00:00,VIEW
9191,6584,2023-07-02 15:00:00,2023-07-02 15:00:00,ADD_TO_CART
9192,4020,2023-07-31 21:00:00,2023-07-31 21:00:00,VIEW
9193,2615,2023-01-23 16:00:00,2023-01-23 16:00:00,VIEW
9194,6510,2023-03-23 06:00:00,2023-03-23 08:00:00,VIEW
9195,6501,2023-10-31 12:00:00,2023-10-31 12:00:00,ADD_TO_CART
9196,3503,2023-04-14 20:00:00,2023-04-14 20:00:00,ADD_TO_CART
9197,6388,2023-04-19 21:00:00,2023-04-19 23:00:00,ADD_TO_CART
9198,1923,2023-09-06 14:00:00,2023-09-06 15:00:00,VIEW
9199,1699,2023-12-02 12:00:00,2023-12-02 12:00:00,ADD_TO_CART
9200,7193,2023-04-02 20:00:00,2023-04-02 20:00:00,PURCHASE
9201,3505,2023-03-18 17:00:00,2023-03-18 19:00:00,ADD_TO_CART
9202,3682,2023-01-01 12:00:00,2023-01-01 12:00:00,PURCHASE
9203,2836,2023-06-22 06:00:00,2023-06-22 06:00:00,PURCHASE
9204,4556,2023-07-02 14:00:00,2023-07-02 14:00:00,VIEW
9205,4836,2023-05-28 00:00:00,2023-05-28 01:00:00,PURCHASE
9206,1526,2023-04-09 12:00:00,2023-04-09 12:00:00,PURCHASE
9207,7459,2023-11-02 18:00:00,2023-11-02 20:00:00,PURCHASE
9208,2674,2023-12-26 11:00:00,2023-12-26 16:00:00,VIEW
9209,5575,2023-07-04 18:00:00,2023-07-04 18:00:00,VIEW
9210,2021,2023-07-22 22:00:00,2023-07-22 22:00:00,ADD_TO_CART
9211,7643,2023-01-31 12:00:00,2023-01-31 17:00:00,ADD_TO_CART
9212,2253,2023-11-13 03:00:00,2023-11-13 03:00:00,VIEW
9213,6630,2023-10-14 10:00:00,2023-10-14 10:00:00,ADD_TO_CART
9214,1644,2023-11-12 17:00:00,2023-11-12 18:00:00,PURCHASE
9215,6920,2023-03-18 03:00:00,2023-03-18 08:00:00,ADD_TO_CART
9216,1741,2023-03-18 17:00:00,2023-03-18 17:00:00,VIEW
9217,276,2023-10-02 17:00:00,2023-10-02 22:00:00,PURCHASE
9218,5052,2023-04-29 11:00:00,2023-04-29 11:00:00,PURCHASE
9219,2162,2023-10-13 14:00:00,2023-10-13 14:00:00,VIEW
9220,1907,2023-03-05 19:00:00,2023-03-05 19:00:00,PURCHASE
9221,3260,2023-08-07 08:00:00,2023-08-07 09:00:00,ADD_TO_CART
9222,3018,2023-01-30 09:00:00,2023-01-30 14:00:00,PURCHASE
9223,2027,2023-11-02 08:00:00,2023-11-02 08:00:00,VIEW
9224,7286,2023-10-07 08:00:00,2023-10-07 13:00:00,PURCHASE
9225,6556,2023-04-26 11:00:00,2023-04-26 12:00:00,PURCHASE
9226,3723,2023-12-25 16:00:00,2023-12-25 16:00:00,PURCHASE
9227,6246,2023-02-27 11:00:00,2023-02-27 16:00:00,ADD_TO_CART
9228,4067,2023-02-27 11:00:00,2023-02-27 13:00:00,VIEW
9229,6368,2023-11-29 11:00:00,2023-11-29 11:00:00,VIEW
9230,1869,2023-04-23 09:00:00,2023-04-23 09:00:00,VIEW
9231,5300,2023-06-02 23:00:00,2023-06-02 23:00:00,VIEW
9232,7384,2023-05-03 22:00:00,2023-05-03 22:00:00,ADD_TO_CART
9233,6685,2023-08-04 22:00:00,2023-08-04 22:00:00,ADD_TO_CART
9234,1527,2023-03-17 13:00:00,2023-03-17 18:00:00,ADD_TO_CART
9235,6437,2023-07-31 05:00:00,2023-07-31 06:00:00,ADD_TO_CART
9236,6973,2023-10-03 10:00:00,2023-10-03 12:00:00,ADD_TO_CART
9237,3218,2023-03-17 21:00:00,2023-03-17 21:00:00,PURCHASE
9238,35,2023-01-23 16:00:00,2023-01-23 16:00:00,PURCHASE
9239,6690,2023-06-14 14:00:00,2023-06-14 16:00:00,PURCHASE
9240,2881,2023-01-26 00:00:00,2023-01-26 00:00:00,PURCHASE
9241,4785,2023-09-15 23:00:00,2023-09-16 01:00:00,VIEW
9242,4903,2023-05-21 02:00:00,2023-05-21 04:00:00,ADD_TO_CART
9243,3367,2023-02-02 14:00:00,2023-02-02 19:00:00,ADD_TO_CART
9244,4963,2023-05-17 07:00:00,2023-05-17 07:00:00,VIEW
9245,4591,2023-08-29 13:00:00,2023-08-29 13:00:00,VIEW
9246,6025,2023-05-09 22:00:00,2023-05-09 22:00:00,PURCHASE
9247,7386,2023-10-31 16:00:00,2023-10-31 17:00:00,ADD_TO_CART
9248,6406,2023-05-18 18:00:00,2023-05-18 20:00:00,ADD_TO_CART
9249,2885,2023-05-12 23:00:00,2023-05-13 01:00:00,VIEW
9250,4206,2023-07-24 14:00:00,2023-07-24 19:00:00,VIEW
9251,6854,2023-05-12 09:00:00,2023-05-12 10:00:00,ADD_TO_CART
9252,5266,2023-12-14 18:00:00,2023-12-14 18:00:00,ADD_TO_CART
9253,2149,2023-10-30 19:00:00,2023-10-30 19:00:00,PURCHASE
9254,6146,2023-11-28 11:00:00,2023-11-28 13:00:00,PURCHASE
9255,7337,2023-12-10 21:00:00,2023-12-10 21:00:00,VIEW
9256,5425,2023-08-11 02:00:00,2023-08-11 02:00:00,VIEW
9257,7841,2023-05-24 07:00:00,2023-05-24 07:00:00,ADD_TO_CART
9258,5496,2023-07-17 15:00:00,2023-07-17 15:00:00,VIEW
9259,4343,2023-10-10 23:00:00,2023-10-11 04:00:00,VIEW
9260,7040,2023-01-25 21:00:00,2023-01-25 22:00:00,PURCHASE
9261,7899,2023-02-07 00:00:00,2023-02-07 02:00:00,ADD_TO_CART
9262,883,2023-09-19 04:00:00,2023-09-19 04:00:00,ADD_TO_CART
9263,5587,2023-10-17 09:00:00,2023-10-17 10:00:00,ADD_TO_CART
9264,3142,2023-04-05 05:00:00,2023-04-05 05:00:00,ADD_TO_CART
9265,1414,2023-03-26 19:00:00,2023-03-26 19:00:00,PURCHASE
9266,2990,2023-04-17 00:00:00,2023-04-17 05:00:00,VIEW
9267,7845,2023-01-04 11:00:00,2023-01-04 11:00:00,VIEW
9268,4104,2023-04-01 15:00:00,2023-04-01 15:00:00,ADD_TO_CART
9269,5607,2023-04-05 10:00:00,2023-04-05 15:00:00,ADD_TO_CART
9270,1354,2023-07-25 12:00:00,2023-07-25 12:00:00,VIEW
9271,3184,2023-01-21 17:00:00,2023-01-21 19:00:00,VIEW
9272,1317,2023-06-21 16:00:00,2023-06-21 18:00:00,ADD_TO_CART
9273,1547,2023-01-25 15:00:00,2023-01-25 15:00:00,VIEW
9274,4915,2023-04-13 19:00:00,2023-04-13 19:00:00,PURCHASE
9275,7130,2023-08-25 10:00:00,2023-08-25 10:00:00,VIEW
9276,3146,2023-07-04 14:00:00,2023-07-04 16:00:00,ADD_TO_CART
9277,2507,2023-10-25 06:00:00,2023-10-25 06:00:00,PURCHASE
9278,440,2023-02-14 23:00:00,2023-02-15 00:00:00,ADD_TO_CART
9279,3834,2023-08-31 11:00:00,2023-08-31 16:00:00,PURCHASE
9280,1797,2023-05-24 01:00:00,2023-05-24 03:00:00,ADD_TO_CART
9281,2490,2023-12-30 00:00:00,2023-12-30 00:00:00,VIEW
9282,4857,2023-01-17 02:00:00,2023-01-17 02:00:00,ADD_TO_CART
9283,2612,2023-12-12 01:00:00,2023-12-12 01:00:00,ADD_TO_CART
9284,2506,2023-03-14 06:00:00,2023-03-14 07:00:00,VIEW
9285,4207,2023-07-29 23:00:00,2023-07-29 23:00:00,ADD_TO_CART
9286,7528,2023-04-16 13:00:00,2023-04-16 13:00:00,ADD_TO_CART
9287,6911,2023-09-05 09:00:00,2023-09-05 10:00:00,VIEW
9288,409,2023-08-14 13:00:00,2023-08-14 14:00:00,VIEW
9289,5755,2023-02-13 01:00:00,2023-02-13 01:00:00,ADD_TO_CART
9290,7224,2023-03-03 03:00:00,2023-03-03 03:00:00,PURCHASE
9291,3740,2023-03-29 15:00:00,2023-03-29 20:00:00,ADD_TO_CART
9292,3325,2023-02-24 06:00:00,2023-02-24 08:00:00,ADD_TO_CART
9293,5215,2023-03-15 18:00:00,2023-03-15 18:00:00,PURCHASE
9294,5570,2023-12-01 23:00:00,2023-12-01 23:00:00,PURCHASE
9295,2806,2023-07-03 17:00:00,2023-07-03 18:00:00,ADD_TO_CART
9296,6468,2023-10-03 22:00:00,2023-10-03 22:00:00,VIEW
9297,7514,2023-09-17 08:00:00,2023-09-17 10:00:00,PURCHASE
9298,271,2023-06-17 22:00:00,2023-06-17 22:00:00,ADD_TO_CART
9299,7008,2023-08-10 07:00:00,2023-08-10 07:00:00,PURCHASE
9300,3373,2023-04-26 00:00:00,2023-04-26 05:00:00,ADD_TO_CART
9301,4592,2023-09-25 14:00:00,2023-09-25 14:00:00,ADD_TO_CART
9302,7174,2023-02-07 02:00:00,2023-02-07 02:00:00,PURCHASE
9303,2508,2023-08-13 06:00:00,2023-08-13 11:00:00,VIEW
9304,6286,2023-10-31 08:00:00,2023-10-31 09:00:00,ADD_TO_CART
9305,6677,2023-02-09 23:00:00,2023-02-09 23:00:00,ADD_TO_CART
9306,1566,2023-02-28 07:00:00,2023-02-28 09:00:00,PURCHASE
9307,7529,2023-07-20 06:00:00,2023-07-20 06:00:00,PURCHASE
9308,1116,2023-12-11 11:00:00,2023-12-11 13:00:00,PURCHASE
9309,5081,2023-06-29 18:00:00,2023-06-29 18:00:00,PURCHASE
9310,1341,2023-03-14 16:00:00,2023-03-14 16:00:00,VIEW
9311,6030,2023-09-24 02:00:00,2023-09-24 03:00:00,VIEW
9312,7445,2023-12-13 17:00:00,2023-12-13 17:00:00,PURCHASE
9313,4656,2023-04-19 06:00:00,2023-04-19 06:00:00,ADD_TO_CART
9314,7409,2023-12-03 03:00:00,2023-12-03 05:00:00,ADD_TO_CART
9315,40,2023-07-17 00:00:00,2023-07-17 05:00:00,ADD_TO_CART
9316,891,2023-10-11 20:00:00,2023-10-11 20:00:00,PURCHASE
9317,3726,2023-02-24 10:00:00,2023-02-24 15:00:00,PURCHASE
9318,7742,2023-09-06 11:00:00,2023-09-06 11:00:00,ADD_TO_CART
9319,116,2023-02-14 03:00:00,2023-02-14 05:00:00,ADD_TO_CART
9320,1792,2023-01-04 15:00:00,2023-01-04 17:00:00,VIEW
9321,1383,2023-03-29 12:00:00,2023-03-29 14:00:00,VIEW
9322,3356,2023-04-12 18:00:00,2023-04-12 19:00:00,PURCHASE
9323,4766,2023-09-04 21:00:00,2023-09-04 21:00:00,VIEW
9324,5984,2023-07-29 07:00:00,2023-07-29 07:00:00,ADD_TO_CART
9325,467,2023-09-20 13:00:00,2023-09-20 15:00:00,PURCHASE
9326,4288,2023-12-03 16:00:00,2023-12-03 21:00:00,PURCHASE
9327,6878,2023-03-07 20:00:00,2023-03-07 20:00:00,PURCHASE
9328,7527,2023-01-29 23:00:00,2023-01-29 23:00:00,ADD_TO_CART
9329,4193,2023-03-16 05:00:00,2023-03-16 05:00:00,PURCHASE
9330,7377,2023-03-23 09:00:00,2023-03-23 09:00:00,PURCHASE
9331,6622,2023-03-24 20:00:00,2023-03-24 20:00:00,ADD_TO_CART
9332,3958,2023-04-10 14:00:00,2023-04-10 14:00:00,ADD_TO_CART
9333,551,2023-03-14 13:00:00,2023-03-14 14:00:00,PURCHASE
9334,6127,2023-06-03 23:00:00,2023-06-03 23:00:00,PURCHASE
9335,6658,2023-09-13 22:00:00,2023-09-13 22:00:00,PURCHASE
9336,3771,2023-09-10 21:00:00,2023-09-10 21:00:00,VIEW
