order_id,customer_id,store_id,sales_rep_id,order_date
6994,711,4,1,2023-08-20
6995,1508,30,37,2023-12-02
6996,1757,8,21,2023-03-13
6997,1560,5,1,2023-01-16
6998,756,5,4,2023-02-07
6999,1447,13,32,2023-06-26
7000,836,26,1,2023-11-17
7001,1664,11,13,2023-03-24
7002,1629,8,46,2023-01-17
7003,1836,8,47,2023-06-05
7004,133,1,17,2023-06-21
7005,55,13,12,2023-03-11
7006,510,29,7,2023-03-12
7007,670,5,3,2023-09-12
7008,1565,28,50,2023-05-11
7009,410,21,26,2023-02-18
7010,1235,8,31,2023-01-21
7011,1690,17,36,2023-11-16
7012,1317,23,26,2023-08-08
7013,987,23,3,2023-07-06
7014,734,13,44,2023-02-01
7015,1139,9,28,2023-07-22
7016,1973,2,44,2023-10-03
7017,1694,19,17,2023-08-30
7018,259,20,38,2023-01-16
7019,1787,17,47,2023-11-12
7020,1146,7,30,2023-06-22
7021,299,30,2,2023-05-17
7022,1799,26,8,2023-06-28
7023,1405,3,14,2023-12-25
7024,561,19,37,2023-03-02
7025,1913,19,35,2023-04-14
7026,1865,24,42,2023-11-13
7027,1525,9,39,2023-07-14
7028,297,10,11,2023-09-13
7029,362,29,15,2023-03-17
7030,589,14,2,2023-09-28
7031,1487,18,37,2023-06-30
7032,1462,26,43,2023-05-12
7033,127,15,32,2023-05-31
7034,197,26,40,2023-06-04
7035,221,1,13,2023-12-25
7036,995,30,43,2023-08-23
7037,91,25,17,2023-09-05
7038,411,6,15,2023-06-14
7039,8,30,33,2023-07-24
7040,544,15,16,2023-06-14
7041,468,25,13,2023-08-01
7042,320,6,22,2023-09-11
7043,1418,18,23,2023-06-06
7044,269,1,36,2023-06-26
7045,1215,30,43,2023-03-16
7046,1885,24,50,2023-06-27
7047,1699,3,50,2023-10-11
7048,61,17,10,2023-11-26
7049,1462,16,17,2023-05-13
7050,1288,8,30,2023-05-05
7051,797,28,13,2023-11-08
7052,1119,17,30,2023-11-16
7053,553,8,46,2023-05-07
7054,926,17,30,2023-12-11
7055,1494,25,7,2023-08-13
7056,661,30,10,2023-01-17
7057,716,9,35,2023-12-19
7058,779,12,2,2023-11-07
7059,1538,29,30,2023-09-03
7060,1714,25,19,2023-05-17
7061,1961,19,39,2023-08-05
7062,194,4,37,2023-07-15
7063,482,21,3,2023-07-20
7064,1923,22,25,2023-07-26
7065,1360,25,34,2023-01-16
7066,1459,29,22,2023-01-13
7067,1220,11,38,2023-03-19
7068,855,28,14,2023-08-02
7069,1273,4,39,2023-12-07
7070,498,14,2,2023-11-25
7071,212,14,32,2023-04-29
7072,665,6,43,2023-06-30
7073,670,29,3,2023-11-20
7074,1490,17,41,2023-11-26
7075,1898,2,8,2023-12-21
7076,1675,8,26,2023-05-17
7077,221,4,32,2023-06-28
7078,273,10,11,2023-07-27
7079,1178,7,50,2023-02-23
7080,1273,4,1,2023-03-20
7081,279,16,15,2023-09-28
7082,1464,14,4,2023-04-28
7083,1972,16,4,2023-04-16
7084,816,25,28,2023-04-15
7085,276,9,10,2023-10-30
7086,1005,4,11,2023-04-28
7087,514,29,50,2023-08-17
7088,1112,24,23,2023-05-28
7089,1823,6,47,2023-12-20
7090,923,1,3,2023-05-30
7091,642,7,39,2023-10-31
7092,505,1,39,2023-09-13
7093,590,19,17,2023-03-23
7094,772,8,22,2023-01-16
7095,1265,25,27,2023-07-12
7096,1677,3,16,2023-07-30
7097,740,1,16,2023-03-15
7098,675,1,40,2023-10-04
7099,1260,7,3,2023-03-02
7100,1014,21,47,2023-01-24
7101,128,13,33,2023-01-23
7102,503,30,42,2023-12-09
7103,1224,1,2,2023-09-15
7104,1986,16,39,2023-07-17
7105,902,22,46,2023-02-22
7106,543,30,48,2023-05-19
7107,1526,22,27,2023-09-28
7108,1674,14,15,2023-07-20
7109,492,4,7,2023-06-13
7110,1045,23,45,2023-04-02
7111,1258,23,42,2023-01-23
7112,714,12,9,2023-03-29
7113,791,25,41,2023-07-01
7114,1667,12,6,2023-12-21
7115,416,17,12,2023-10-10
7116,148,21,30,2023-01-21
7117,970,15,20,2023-02-18
7118,29,10,20,2023-07-09
7119,1385,3,46,2023-07-24
7120,308,23,27,2023-02-13
7121,1907,20,20,2023-10-27
7122,1966,20,7,2023-05-08
7123,162,29,40,2023-07-08
7124,869,12,40,2023-06-19
7125,852,1,30,2023-10-06
7126,61,1,8,2023-07-20
7127,125,10,2,2023-05-05
7128,1480,18,14,2023-10-19
7129,1095,15,10,2023-11-07
7130,838,2,50,2023-01-16
7131,1931,17,18,2023-12-11
7132,1900,8,18,2023-10-01
7133,466,22,16,2023-10-21
7134,243,22,5,2023-01-20
7135,1514,26,31,2023-01-19
7136,1785,26,37,2023-01-13
7137,1245,9,20,2023-01-17
7138,473,21,23,2023-07-25
7139,959,20,32,2023-01-30
7140,533,11,42,2023-10-26
7141,494,6,17,2023-10-31
7142,899,24,13,2023-02-12
7143,82,14,49,2023-04-03
7144,856,1,50,2023-03-07
7145,879,7,13,2023-04-29
7146,1546,24,17,2023-11-05
7147,923,9,15,2023-03-13
7148,12,11,26,2023-11-30
7149,1287,24,44,2023-06-11
7150,1681,23,28,2023-11-26
7151,449,16,42,2023-11-24
7152,1216,19,45,2023-09-26
7153,762,2,30,2023-08-06
7154,1138,15,43,2023-09-11
7155,26,3,35,2023-02-28
7156,1807,4,22,2023-02-01
7157,1523,20,10,2023-12-05
7158,508,22,11,2023-04-30
7159,1569,28,38,2023-11-06
7160,62,7,33,2023-01-02
7161,229,12,6,2023-04-28
7162,1839,4,37,2023-02-06
7163,607,10,7,2023-04-07
7164,1059,6,44,2023-12-25
7165,1729,25,12,2023-09-14
7166,1480,30,7,2023-05-08
7167,1612,22,2,2023-12-25
7168,891,14,1,2023-06-05
7169,1526,3,23,2023-05-25
7170,761,17,25,2023-02-26
7171,595,11,18,2023-03-11
7172,1049,10,44,2023-02-13
7173,1593,26,7,2023-07-31
7174,1056,29,3,2023-06-24
7175,1855,21,29,2023-05-21
7176,1036,10,10,2023-03-17
7177,1343,10,43,2023-06-07
7178,1869,3,5,2023-03-26
7179,1628,24,34,2023-11-18
7180,1,26,8,2023-11-05
7181,1459,15,14,2023-01-18
7182,1862,17,40,2023-10-11
7183,1160,27,6,2023-02-11
7184,1220,18,1,2023-05-14
7185,133,19,33,2023-04-12
7186,86,19,40,2023-05-17
7187,1500,12,11,2023-08-10
7188,1831,24,50,2023-08-17
7189,1815,5,24,2023-10-21
7190,1348,24,10,2023-11-02
7191,1204,27,44,2023-11-12
7192,516,16,23,2023-04-29
7193,1662,30,16,2023-04-09
7194,175,15,37,2023-12-16
7195,763,15,16,2023-11-20
7196,1045,27,44,2023-06-08
7197,997,6,31,2023-08-27
7198,1976,12,6,2023-11-16
7199,1129,2,30,2023-12-01
7200,578,27,37,2023-07-08
7201,1467,20,1,2023-11-05
7202,1799,9,42,2023-09-06
7203,49,4,25,2023-01-26
7204,528,5,46,2023-07-08
7205,145,21,21,2023-05-20
7206,1364,26,35,2023-06-30
7207,762,8,38,2023-01-21
7208,1879,22,5,2023-06-12
7209,1378,10,49,2023-03-12
7210,1099,7,50,2023-03-23
7211,1826,22,12,2023-06-04
7212,929,14,5,2023-11-12
7213,794,30,9,2023-12-21
7214,1602,30,44,2023-02-16
7215,1661,5,9,2023-07-13
7216,319,16,35,2023-08-12
7217,1111,15,1,2023-08-25
7218,1577,5,47,2023-10-07
7219,698,3,10,2023-01-10
7220,1890,23,46,2023-06-01
7221,1916,29,39,2023-12-10
7222,847,10,36,2023-04-14
7223,1802,5,37,2023-05-04
7224,783,23,48,2023-07-04
7225,42,15,35,2023-10-17
7226,1117,18,17,2023-02-10
7227,1721,25,13,2023-01-11
7228,1751,8,6,2023-08-06
7229,1531,21,37,2023-01-01
7230,529,2,48,2023-06-20
7231,1980,22,32,2023-12-04
7232,1289,8,11,2023-10-09
7233,1650,23,17,2023-02-22
7234,292,8,5,2023-05-05
7235,969,4,6,2023-06-24
7236,1488,30,10,2023-09-22
7237,1828,19,33,2023-09-22
7238,1584,23,30,2023-07-18
7239,1843,18,21,2023-09-13
7240,97,30,42,2023-06-21
7241,1911,21,17,2023-02-28
7242,1119,29,27,2023-04-16
7243,1350,23,3,2023-05-05
7244,74,1,29,2023-01-16
7245,1360,20,2,2023-02-07
7246,1092,15,29,2023-08-31
7247,758,18,49,2023-07-29
7248,1942,22,36,2023-11-11
7249,1101,12,34,2023-10-12
7250,208,1,37,2023-06-17
7251,1908,7,42,2023-09-21
7252,1790,19,1,2023-04-08
7253,1245,28,26,2023-05-14
7254,1286,1,1,2023-12-31
7255,410,24,4,2023-06-30
7256,331,7,39,2023-08-10
7257,344,2,14,2023-12-30
7258,989,7,46,2023-05-29
7259,771,19,18,2023-09-01
7260,1844,13,34,2023-11-09
7261,74,25,1,2023-03-17
7262,1661,24,22,2023-09-19
7263,1724,5,16,2023-08-19
7264,254,23,22,2023-07-10
7265,959,19,50,2023-05-14
7266,1857,1,16,2023-11-05
7267,820,1,28,2023-09-09
7268,1771,27,28,2023-09-02
7269,986,18,22,2023-09-22
7270,1786,24,6,2023-11-21
7271,332,1,25,2023-11-26
7272,1422,27,42,2023-12-09
7273,1369,28,2,2023-01-04
7274,1608,5,7,2023-02-06
7275,747,9,17,2023-03-12
7276,836,12,35,2023-09-19
7277,1692,9,20,2023-08-25
7278,455,18,44,2023-11-03
7279,1930,23,2,2023-12-21
7280,1139,11,7,2023-06-27
7281,313,1,32,2023-04-06
7282,1018,19,49,2023-08-15
7283,228,22,19,2023-01-11
7284,834,25,12,2023-09-23
7285,858,10,9,2023-07-08
7286,1269,2,27,2023-07-28
7287,818,7,14,2023-01-13
7288,1550,20,2,2023-06-11
7289,1018,2,21,2023-03-01
7290,528,19,4,2023-01-05
7291,950,6,21,2023-07-21
7292,427,10,48,2023-01-12
7293,42,9,22,2023-12-07
7294,465,8,49,2023-08-28
7295,1646,26,2,2023-08-13
7296,278,30,17,2023-07-01
7297,836,11,19,2023-10-24
7298,19,9,40,2023-10-31
7299,66,20,24,2023-11-03
7300,167,28,20,2023-06-27
7301,1609,20,38,2023-04-28
7302,1020,9,12,2023-12-18
7303,403,8,25,2023-03-17
7304,1936,28,23,2023-02-15
7305,1846,15,50,2023-08-15
7306,409,2,34,2023-12-22
7307,112,24,32,2023-10-21
7308,1298,1,24,2023-08-28
7309,1431,9,42,2023-12-14
7310,1397,9,25,2023-05-21
7311,597,13,3,2023-07-23
7312,651,8,25,2023-05-30
7313,1063,27,28,2023-05-10
7314,105,21,12,2023-12-15
7315,324,5,26,2023-11-29
7316,1817,29,48,2023-09-26
7317,1983,3,44,2023-11-09
7318,992,21,8,2023-05-17
7319,1438,4,5,2023-04-26
7320,429,17,11,2023-12-17
7321,635,16,42,2023-06-10
7322,730,16,35,2023-06-04
7323,889,25,27,2023-06-22
7324,1085,26,41,2023-05-10
7325,1636,30,44,2023-03-20
7326,1331,20,38,2023-02-26
7327,1378,3,19,2023-12-17
7328,393,6,48,2023-02-26
7329,204,1,32,2023-12-29
7330,258,21,46,2023-12-01
7331,486,16,28,2023-05-14
7332,1541,15,36,2023-01-14
7333,446,7,18,2023-10-10
7334,1733,2,10,2023-10-21
7335,1204,10,32,2023-05-27
7336,1024,25,18,2023-05-07
7337,342,28,12,2023-09-17
7338,133,15,8,2023-11-10
7339,443,6,33,2023-08-06
7340,1860,2,46,2023-08-21
7341,253,24,38,2023-06-17
7342,265,24,14,2023-05-23
7343,93,17,2,2023-09-17
7344,1686,28,9,2023-08-06
7345,1435,1,44,2023-11-04
7346,138,1,5,2023-05-26
7347,1232,28,34,2023-04-09
7348,1002,4,19,2023-07-01
7349,1661,20,7,2023-06-18
7350,1770,16,39,2023-08-21
7351,1597,8,42,2023-04-03
7352,307,1,17,2023-04-27
7353,266,26,26,2023-01-04
7354,646,19,46,2023-03-26
7355,318,11,27,2023-06-16
7356,1137,17,43,2023-01-07
7357,901,25,28,2023-08-20
7358,1402,10,20,2023-09-08
7359,454,12,6,2023-03-26
7360,191,9,8,2023-11-15
7361,1915,7,32,2023-07-12
7362,1464,29,19,2023-05-03
7363,1211,12,32,2023-03-30
7364,831,15,19,2023-04-05
7365,1391,8,24,2023-10-27
7366,1113,17,24,2023-12-24
7367,187,5,17,2023-02-14
7368,819,14,18,2023-09-10
7369,1970,2,12,2023-02-20
7370,1021,16,41,2023-03-06
7371,132,29,23,2023-02-23
7372,872,17,48,2023-08-10
7373,635,3,18,2023-03-13
7374,1584,23,16,2023-06-17
7375,1824,1,16,2023-07-05
7376,1400,27,36,2023-05-23
7377,691,18,23,2023-01-19
7378,692,18,22,2023-01-10
7379,1123,4,39,2023-09-29
7380,1866,15,33,2023-06-20
7381,1058,28,24,2023-12-30
7382,1956,19,20,2023-01-16
7383,582,19,33,2023-03-21
7384,171,10,31,2023-10-11
7385,1390,5,40,2023-07-09
7386,784,19,8,2023-05-28
7387,1083,11,10,2023-06-12
7388,181,7,1,2023-09-22
7389,19,5,21,2023-12-26
7390,1250,20,25,2023-05-18
7391,1497,12,32,2023-10-28
7392,1119,19,46,2023-12-31
7393,881,15,46,2023-01-30
7394,1321,12,10,2023-10-31
7395,1617,4,48,2023-06-17
7396,175,30,9,2023-04-01
7397,1246,12,20,2023-04-01
7398,1639,18,48,2023-07-30
7399,54,17,20,2023-11-26
7400,695,19,40,2023-10-27
7401,863,16,7,2023-06-23
7402,1427,11,11,2023-05-14
7403,1342,2,21,2023-01-24
7404,1891,16,38,2023-07-20
7405,349,1,47,2023-08-07
7406,443,17,19,2023-01-07
7407,833,18,46,2023-01-06
7408,580,29,15,2023-04-28
7409,1564,29,6,2023-06-10
7410,1810,25,10,2023-03-26
7411,282,29,46,2023-09-05
7412,360,13,16,2023-06-15
7413,915,5,45,2023-05-25
7414,823,25,11,2023-01-31
7415,1655,24,35,2023-08-08
7416,892,29,8,2023-05-13
7417,953,27,28,2023-03-05
7418,1670,6,3,2023-03-17
7419,641,1,2,2023-05-11
7420,1032,10,14,2023-11-08
7421,563,5,29,2023-11-15
7422,491,28,47,2023-12-27
7423,341,1,3,2023-02-07
7424,472,23,1,2023-02-23
7425,1817,26,15,2023-05-10
7426,1711,30,20,2023-08-06
7427,1719,11,22,2023-01-02
7428,1728,24,34,2023-09-03
7429,249,24,50,2023-05-20
7430,235,7,33,2023-10-23
7431,1107,18,9,2023-09-15
7432,1117,21,3,2023-04-15
7433,1909,20,2,2023-12-02
7434,1418,21,4,2023-07-04
7435,824,10,16,2023-10-30
7436,1292,25,33,2023-09-01
7437,1441,15,9,2023-06-13
7438,632,4,40,2023-05-12
7439,1607,16,38,2023-07-22
7440,529,15,18,2023-07-29
7441,1277,15,16,2023-12-13
7442,1981,12,8,2023-04-11
7443,122,8,23,2023-09-28
7444,892,8,36,2023-02-18
7445,10,18,3,2023-08-27
7446,1823,30,15,2023-08-03
7447,1340,6,38,2023-10-18
7448,838,5,33,2023-12-16
7449,1297,2,18,2023-10-07
7450,1330,12,23,2023-11-12
7451,1829,26,43,2023-03-18
7452,1234,4,3,2023-10-31
7453,1982,23,30,2023-05-31
7454,1754,13,45,2023-10-24
7455,753,17,17,2023-06-06
7456,886,16,50,2023-07-17
7457,464,9,32,2023-10-14
7458,712,26,46,2023-01-24
7459,728,28,7,2023-01-09
7460,717,1,39,2023-05-12
7461,1949,15,14,2023-03-18
7462,1440,12,15,2023-08-14
7463,1240,5,44,2023-05-11
7464,80,23,12,2023-03-31
7465,1803,24,8,2023-04-27
7466,480,18,16,2023-04-20
7467,902,20,41,2023-12-20
7468,891,2,34,2023-09-28
7469,1571,4,46,2023-08-15
7470,1825,15,24,2023-09-01
7471,18,6,29,2023-11-04
7472,1189,22,16,2023-02-24
7473,1549,12,5,2023-02-06
7474,202,29,5,2023-02-24
7475,741,18,30,2023-01-12
7476,1370,27,50,2023-07-04
7477,1390,20,50,2023-08-25
7478,1472,4,5,2023-10-20
7479,1537,30,43,2023-07-23
7480,319,1,13,2023-07-30
7481,217,15,35,2023-08-14
7482,1058,30,49,2023-01-07
7483,1895,18,25,2023-08-08
7484,266,14,50,2023-11-07
7485,1664,3,14,2023-01-28
7486,724,29,44,2023-10-20
7487,775,15,46,2023-07-31
7488,1848,27,26,2023-07-08
7489,1104,5,18,2023-03-16
7490,1701,27,20,2023-08-30
7491,413,24,34,2023-04-24
7492,1276,22,7,2023-06-16
7493,1036,3,47,2023-04-16
7494,401,22,10,2023-05-31
7495,1840,7,15,2023-03-25
7496,724,6,17,2023-07-31
7497,282,26,11,2023-09-24
7498,1136,22,34,2023-11-18
7499,723,1,27,2023-09-26
7500,1402,19,21,2023-06-26
7501,751,7,31,2023-09-28
7502,268,4,50,2023-11-08
7503,1941,12,4,2023-07-01
7504,298,20,41,2023-06-08
7505,1341,23,49,2023-07-08
7506,570,25,17,2023-07-05
7507,509,30,49,2023-11-05
7508,1974,27,48,2023-09-03
7509,546,29,20,2023-11-13
7510,775,29,25,2023-02-11
7511,365,18,40,2023-10-12
7512,547,9,23,2023-10-27
7513,271,19,15,2023-12-28
7514,1985,22,33,2023-10-21
7515,1498,4,19,2023-06-30
7516,739,1,15,2023-12-31
7517,537,9,41,2023-07-01
7518,1258,27,5,2023-12-06
7519,59,15,16,2023-08-06
7520,1275,22,45,2023-06-12
7521,1871,8,48,2023-02-15
7522,86,15,32,2023-04-02
7523,763,15,22,2023-04-15
7524,390,18,43,2023-07-26
7525,1204,7,32,2023-11-24
7526,719,22,13,2023-05-19
7527,856,18,38,2023-01-29
7528,149,16,26,2023-09-08
7529,583,2,17,2023-07-10
7530,121,4,5,2023-02-16
7531,765,20,49,2023-09-08
7532,605,16,33,2023-09-20
7533,256,3,27,2023-03-05
7534,766,24,5,2023-12-04
7535,864,30,37,2023-11-16
7536,800,23,7,2023-12-14
7537,1333,2,48,2023-09-25
7538,59,3,18,2023-01-12
7539,1022,26,31,2023-10-19
7540,1093,25,6,2023-01-29
7541,1470,29,2,2023-05-19
7542,388,5,13,2023-03-26
7543,1110,2,42,2023-03-15
7544,786,19,11,2023-09-08
7545,1251,24,26,2023-08-12
7546,593,20,21,2023-02-16
7547,1650,30,2,2023-03-22
7548,1208,2,40,2023-05-01
7549,1816,2,20,2023-02-12
7550,1346,22,17,2023-05-26
7551,909,24,16,2023-03-15
7552,1342,23,42,2023-02-22
7553,566,20,5,2023-08-21
7554,399,18,14,2023-10-22
7555,1733,25,24,2023-12-29
7556,899,20,4,2023-07-19
7557,1317,25,48,2023-06-11
7558,293,21,24,2023-02-06
7559,485,14,47,2023-04-07
7560,1923,28,9,2023-02-18
7561,1471,15,3,2023-01-10
7562,803,12,9,2023-02-09
7563,1716,11,18,2023-06-02
7564,1916,11,36,2023-04-16
7565,1436,30,19,2023-02-10
7566,1532,7,24,2023-06-13
7567,1758,12,4,2023-09-15
7568,1810,16,9,2023-07-30
7569,890,5,33,2023-07-21
7570,244,2,1,2023-07-14
7571,1444,22,35,2023-02-22
7572,1953,16,10,2023-05-27
7573,960,23,12,2023-10-09
7574,1178,30,18,2023-11-06
7575,816,15,14,2023-08-31
7576,1448,11,10,2023-02-20
7577,273,29,10,2023-04-24
7578,1960,6,18,2023-09-30
7579,1671,13,24,2023-04-30
7580,1849,30,1,2023-07-08
7581,520,19,30,2023-02-15
7582,1152,10,15,2023-08-31
7583,1397,24,8,2023-11-07
7584,568,19,35,2023-02-19
7585,638,30,18,2023-11-27
7586,159,5,41,2023-01-11
7587,1595,25,16,2023-02-17
7588,1594,27,21,2023-02-25
7589,652,21,15,2023-01-08
7590,176,7,5,2023-01-14
7591,1951,11,45,2023-08-03
7592,620,14,7,2023-09-02
7593,211,23,48,2023-02-23
7594,447,21,7,2023-09-30
7595,586,16,27,2023-05-11
7596,167,18,25,2023-01-09
7597,460,21,22,2023-07-31
7598,916,23,48,2023-05-02
7599,1381,23,13,2023-04-24
7600,1328,4,17,2023-01-20
7601,1257,1,41,2023-12-05
7602,1351,22,44,2023-01-21
7603,1908,29,13,2023-07-27
7604,1206,15,26,2023-02-02
7605,1658,14,9,2023-05-13
7606,1358,19,5,2023-07-10
7607,1739,27,39,2023-01-26
7608,1991,5,33,2023-12-30
7609,1053,4,4,2023-03-30
7610,714,13,28,2023-04-02
7611,1117,18,26,2023-02-02
7612,841,12,4,2023-08-26
7613,868,23,16,2023-01-18
7614,688,30,37,2023-10-01
7615,330,21,22,2023-10-16
7616,1747,15,36,2023-01-27
7617,1208,30,38,2023-11-01
7618,95,23,35,2023-04-18
7619,785,9,25,2023-08-14
7620,649,4,8,2023-11-20
7621,1773,5,17,2023-12-21
7622,353,9,18,2023-01-19
7623,930,13,50,2023-08-11
7624,941,10,12,2023-10-08
7625,984,27,33,2023-04-14
7626,1289,16,23,2023-11-28
7627,1671,30,12,2023-11-28
7628,1680,13,11,2023-12-28
7629,1043,4,13,2023-10-16
7630,1767,21,35,2023-02-06
7631,646,13,27,2023-12-14
7632,626,21,25,2023-09-01
7633,1523,8,40,2023-02-12
7634,139,13,3,2023-05-06
7635,1661,15,49,2023-01-09
7636,716,20,25,2023-01-14
7637,1597,20,45,2023-05-11
7638,762,13,10,2023-11-21
7639,1834,23,17,2023-07-03
7640,1549,27,3,2023-10-09
7641,1932,5,45,2023-02-22
7642,255,22,22,2023-02-10
7643,1109,22,38,2023-12-04
7644,1482,28,14,2023-12-24
7645,1556,6,27,2023-01-21
7646,1586,30,42,2023-10-22
7647,676,26,20,2023-07-27
7648,92,5,48,2023-05-31
7649,1624,13,18,2023-03-10
7650,1093,29,13,2023-11-27
7651,37,5,42,2023-11-14
7652,1789,25,6,2023-10-28
7653,1788,13,10,2023-01-27
7654,140,24,37,2023-04-26
7655,867,20,29,2023-05-22
7656,1917,23,6,2023-02-10
7657,680,8,39,2023-04-16
7658,1590,28,11,2023-03-15
7659,1922,9,48,2023-03-01
7660,1202,21,25,2023-10-25
7661,1833,19,44,2023-05-02
7662,1837,29,44,2023-07-22
7663,1895,20,30,2023-01-11
7664,1642,15,20,2023-05-27
7665,137,26,37,2023-08-04
7666,190,22,16,2023-11-17
7667,1664,10,31,2023-10-30
7668,342,11,29,2023-01-14
7669,1583,5,6,2023-03-08
7670,1029,9,29,2023-06-29
7671,972,29,32,2023-12-31
7672,1281,11,9,2023-08-30
7673,1836,27,37,2023-06-09
7674,662,30,23,2023-01-10
7675,1830,19,16,2023-05-04
7676,243,2,18,2023-09-30
7677,1811,6,19,2023-08-29
7678,1744,29,44,2023-05-23
7679,415,23,2,2023-12-19
7680,1651,21,10,2023-06-16
7681,707,1,12,2023-02-26
7682,343,3,46,2023-05-18
7683,682,3,18,2023-11-23
7684,1403,28,19,2023-12-19
7685,1618,14,38,2023-01-17
7686,1690,20,37,2023-11-28
7687,653,30,27,2023-09-30
7688,1850,26,48,2023-11-30
7689,146,22,14,2023-01-03
7690,323,5,45,2023-08-31
7691,122,17,34,2023-04-18
7692,1276,15,2,2023-02-20
7693,1879,6,44,2023-12-16
7694,1923,14,33,2023-06-23
7695,311,14,19,2023-04-26
7696,601,25,27,2023-07-02
7697,475,27,48,2023-12-27
7698,570,17,30,2023-12-21
7699,1516,8,7,2023-06-03
7700,575,8,27,2023-09-04
7701,347,19,21,2023-03-17
7702,820,29,7,2023-09-01
7703,1511,9,48,2023-03-22
7704,1497,11,25,2023-08-17
7705,382,13,38,2023-03-13
7706,1304,13,18,2023-08-06
7707,72,27,33,2023-08-31
7708,521,24,33,2023-11-10
7709,1390,19,32,2023-03-19
7710,933,26,25,2023-06-07
7711,1118,21,14,2023-02-17
7712,1397,19,38,2023-11-08
7713,339,5,38,2023-10-25
7714,1461,16,4,2023-01-24
7715,1360,9,44,2023-04-20
7716,664,28,18,2023-02-21
7717,1516,20,10,2023-10-17
7718,1941,22,35,2023-09-16
7719,1892,3,35,2023-11-20
7720,40,19,40,2023-05-19
7721,1383,5,23,2023-11-02
7722,574,8,25,2023-12-04
7723,1278,14,1,2023-10-02
7724,966,24,18,2023-02-13
7725,581,3,15,2023-09-16
7726,1422,24,25,2023-04-23
7727,1781,13,32,2023-08-15
7728,1901,11,20,2023-03-06
7729,170,29,17,2023-06-12
7730,1714,8,11,2023-06-13
7731,701,19,13,2023-06-15
7732,511,10,25,2023-02-08
7733,1284,29,20,2023-06-02
7734,584,26,25,2023-11-16
7735,984,18,42,2023-12-26
7736,459,26,45,2023-09-26
7737,529,18,49,2023-11-20
7738,1906,25,31,2023-11-22
7739,341,7,1,2023-03-16
7740,57,16,16,2023-09-14
7741,218,6,48,2023-07-19
7742,619,16,28,2023-04-08
7743,816,16,21,2023-04-14
7744,1964,23,30,2023-06-13
7745,1709,24,3,2023-04-23
7746,731,28,34,2023-04-13
7747,464,1,6,2023-02-06
7748,247,24,43,2023-04-16
7749,730,19,29,2023-07-06
7750,373,3,3,2023-12-30
7751,417,6,33,2023-01-21
7752,1055,4,11,2023-05-28
7753,368,4,45,2023-05-09
7754,559,4,5,2023-07-06
7755,1670,10,50,2023-10-11
7756,108,9,32,2023-07-18
7757,584,8,47,2023-08-23
7758,839,19,18,2023-04-18
7759,418,17,47,2023-01-09
7760,1644,17,20,2023-08-14
7761,821,1,39,2023-07-28
7762,1422,20,49,2023-09-02
7763,1296,14,40,2023-10-15
7764,683,22,28,2023-03-07
7765,1140,20,13,2023-12-22
7766,1865,27,26,2023-06-02
7767,1610,11,16,2023-07-10
7768,256,3,25,2023-08-06
7769,1105,24,10,2023-06-03
7770,780,30,29,2023-10-04
7771,1152,8,46,2023-03-23
7772,838,22,38,2023-08-09
7773,915,25,20,2023-10-07
7774,235,28,26,2023-04-21
7775,553,10,32,2023-04-02
7776,181,17,39,2023-01-12
7777,157,29,38,2023-05-19
7778,1478,8,49,2023-06-04
7779,571,22,24,2023-01-23
7780,857,1,31,2023-08-08
7781,1785,20,40,2023-12-14
7782,1728,21,12,2023-08-25
7783,1048,7,36,2023-09-10
7784,1497,24,10,2023-07-02
7785,1424,9,6,2023-07-17
7786,948,28,7,2023-06-19
7787,592,12,31,2023-05-03
7788,134,22,27,2023-02-03
7789,421,26,8,2023-11-09
7790,213,9,3,2023-01-03
7791,900,20,40,2023-01-06
7792,482,24,47,2023-10-31
7793,348,3,21,2023-04-12
7794,166,4,1,2023-07-11
7795,937,10,45,2023-01-13
7796,348,4,50,2023-02-05
7797,849,22,15,2023-03-11
7798,398,9,7,2023-10-16
7799,583,22,15,2023-04-15
7800,726,1,25,2023-07-23
7801,1459,5,3,2023-11-09
7802,1601,9,30,2023-02-24
7803,1245,5,14,2023-04-17
7804,308,6,4,2023-05-21
7805,991,19,36,2023-08-13
7806,798,8,3,2023-11-03
7807,1721,10,5,2023-12-14
7808,719,11,25,2023-11-05
7809,466,13,31,2023-02-05
7810,99,20,11,2023-05-13
7811,1266,4,8,2023-01-25
7812,158,11,26,2023-12-03
7813,610,12,2,2023-02-06
7814,554,5,28,2023-01-19
7815,651,30,48,2023-02-04
7816,1819,10,10,2023-12-29
7817,920,25,50,2023-11-06
7818,227,29,39,2023-01-06
7819,423,24,37,2023-07-18
7820,1096,7,39,2023-02-03
7821,243,21,21,2023-02-25
7822,530,9,28,2023-09-13
7823,1613,9,38,2023-07-30
7824,1069,10,33,2023-04-07
7825,1496,10,11,2023-10-09
7826,371,2,45,2023-08-29
7827,1879,4,44,2023-06-19
7828,652,8,1,2023-12-13
7829,689,29,47,2023-10-21
7830,734,14,33,2023-08-15
7831,1951,17,3,2023-11-11
7832,92,13,26,2023-05-07
7833,1046,21,15,2023-10-07
7834,172,24,41,2023-01-21
7835,1628,18,14,2023-11-12
7836,1216,18,23,2023-09-03
7837,1101,13,8,2023-03-31
7838,1305,8,36,2023-01-06
7839,1388,26,20,2023-09-23
7840,179,12,6,2023-04-07
